CdStationMesureEauxSurface;LbStationMesureEauxSurface;CdPrelevement;CoordXPrel;CoordYPrel;ProjectPrel;LibelléProjection;CdSupport;LbSupport;CdMethode;NomLongMethodePrel;DatePrel;HeurePrel;DateFinPrel;HeureFinPrel;CdZoneVerticaleProspectee;MnémoZoneVerticaleProspectée;ProfondeurPrel;CdDifficultePrel;MnemoDifficultePrel;CdAccredPrel;MnemoAccredPrel;AgrePrel;CdFinalitePrel;LbFinalitePrel;CommentairesPrel;CdRdd;NomRdd;CdProducteurPrelevement;NomProducteurPrelevement;CdPreleveur;NomPreleveur
06059500;SAONE A LYON 1;729900;0;0;26;RGF93 / Lambert 93;3;Eau;0;Méthode inconnue;2021-06-07;10:33:00;;;;;;0;Difficultés inconnues;1;ACCREDITE;0;0;Finalité inconnue;Etude aquaref : Echantillon B;0600000330/0600000331;Contrôle de surveillance des cours d'eau du bassin Rhône et cours d'eau côtiers méditerranéens/Contrôles opérationnels des cours d'eau du bassin Rhône et cours d'eau côtiers méditerranéens;18690155900069;AGENCE EAU RHONE MEDITERRANEE ET CORSE;41054531300042;CARSO - LABORATOIRE SANTE ENVIRONNEMENT HYGIENE DE LYON
06059500;SAONE A LYON 1;731682;842249;6523527;26;RGF93 / Lambert 93;3;Eau;0;Méthode inconnue;2021-04-07;15:00:00;;;;;;0;Difficultés inconnues;1;ACCREDITE;1;0;Finalité inconnue;;0600000330/0600000331;Contrôle de surveillance des cours d'eau du bassin Rhône et cours d'eau côtiers méditerranéens/Contrôles opérationnels des cours d'eau du bassin Rhône et cours d'eau côtiers méditerranéens;18690155900069;AGENCE EAU RHONE MEDITERRANEE ET CORSE;32939196500038;GROUPE DE RECHERCHE ET D'ETUDE BIOLOGIE ET ENVIRONNEMENT (SAS GREBE)
06059500;SAONE A LYON 1;731683;842249;6523527;26;RGF93 / Lambert 93;3;Eau;0;Méthode inconnue;2021-05-28;12:13:00;;;;;;0;Difficultés inconnues;1;ACCREDITE;1;0;Finalité inconnue;;0600000330/0600000331;Contrôle de surveillance des cours d'eau du bassin Rhône et cours d'eau côtiers méditerranéens/Contrôles opérationnels des cours d'eau du bassin Rhône et cours d'eau côtiers méditerranéens;18690155900069;AGENCE EAU RHONE MEDITERRANEE ET CORSE;32939196500038;GROUPE DE RECHERCHE ET D'ETUDE BIOLOGIE ET ENVIRONNEMENT (SAS GREBE)
06059500;SAONE A LYON 1;731684;842249;6523527;26;RGF93 / Lambert 93;3;Eau;0;Méthode inconnue;2021-06-25;15:32:00;;;;;;0;Difficultés inconnues;1;ACCREDITE;1;0;Finalité inconnue;;0600000330/0600000331;Contrôle de surveillance des cours d'eau du bassin Rhône et cours d'eau côtiers méditerranéens/Contrôles opérationnels des cours d'eau du bassin Rhône et cours d'eau côtiers méditerranéens;18690155900069;AGENCE EAU RHONE MEDITERRANEE ET CORSE;32939196500038;GROUPE DE RECHERCHE ET D'ETUDE BIOLOGIE ET ENVIRONNEMENT (SAS GREBE)
06059500;SAONE A LYON 1;731685;842249;6523527;26;RGF93 / Lambert 93;3;Eau;0;Méthode inconnue;2021-07-29;12:07:00;;;;;;0;Difficultés inconnues;1;ACCREDITE;1;0;Finalité inconnue;;0600000330/0600000331;Contrôle de surveillance des cours d'eau du bassin Rhône et cours d'eau côtiers méditerranéens/Contrôles opérationnels des cours d'eau du bassin Rhône et cours d'eau côtiers méditerranéens;18690155900069;AGENCE EAU RHONE MEDITERRANEE ET CORSE;32939196500038;GROUPE DE RECHERCHE ET D'ETUDE BIOLOGIE ET ENVIRONNEMENT (SAS GREBE)
06059500;SAONE A LYON 1;731686;842249;6523527;26;RGF93 / Lambert 93;3;Eau;0;Méthode inconnue;2021-08-26;16:20:00;;;;;;0;Difficultés inconnues;1;ACCREDITE;1;0;Finalité inconnue;;0600000330/0600000331;Contrôle de surveillance des cours d'eau du bassin Rhône et cours d'eau côtiers méditerranéens/Contrôles opérationnels des cours d'eau du bassin Rhône et cours d'eau côtiers méditerranéens;18690155900069;AGENCE EAU RHONE MEDITERRANEE ET CORSE;32939196500038;GROUPE DE RECHERCHE ET D'ETUDE BIOLOGIE ET ENVIRONNEMENT (SAS GREBE)
06810010;SAONE A ST-SYMPHORIEN-D'ANCELLES ;251871;;;26;RGF93 / Lambert 93;3;Eau;0;Méthode inconnue;2013-02-19;10:40:00;;;;;;0;Difficultés inconnues;0;INCONNU;0;0;Finalité inconnue;;;;18690155900069;AGENCE EAU RHONE MEDITERRANEE ET CORSE;41054531300042;CARSO - LABORATOIRE SANTE ENVIRONNEMENT HYGIENE DE LYON
06810010;SAONE A ST-SYMPHORIEN-D'ANCELLES ;251872;;;26;RGF93 / Lambert 93;3;Eau;0;Méthode inconnue;2013-04-11;10:20:00;;;;;;0;Difficultés inconnues;0;INCONNU;0;0;Finalité inconnue;;;;18690155900069;AGENCE EAU RHONE MEDITERRANEE ET CORSE;41054531300042;CARSO - LABORATOIRE SANTE ENVIRONNEMENT HYGIENE DE LYON
06810010;SAONE A ST-SYMPHORIEN-D'ANCELLES ;251873;;;26;RGF93 / Lambert 93;3;Eau;0;Méthode inconnue;2013-06-12;10:30:00;;;;;;0;Difficultés inconnues;0;INCONNU;0;0;Finalité inconnue;;;;18690155900069;AGENCE EAU RHONE MEDITERRANEE ET CORSE;41054531300042;CARSO - LABORATOIRE SANTE ENVIRONNEMENT HYGIENE DE LYON
06810010;SAONE A ST-SYMPHORIEN-D'ANCELLES ;251874;;;26;RGF93 / Lambert 93;3;Eau;0;Méthode inconnue;2013-08-22;10:45:00;;;;;;0;Difficultés inconnues;0;INCONNU;0;0;Finalité inconnue;;;;18690155900069;AGENCE EAU RHONE MEDITERRANEE ET CORSE;41054531300042;CARSO - LABORATOIRE SANTE ENVIRONNEMENT HYGIENE DE LYON
06810010;SAONE A ST-SYMPHORIEN-D'ANCELLES ;251875;;;26;RGF93 / Lambert 93;3;Eau;0;Méthode inconnue;2013-10-11;11:30:00;;;;;;0;Difficultés inconnues;0;INCONNU;0;0;Finalité inconnue;;;;18690155900069;AGENCE EAU RHONE MEDITERRANEE ET CORSE;41054531300042;CARSO - LABORATOIRE SANTE ENVIRONNEMENT HYGIENE DE LYON
06810010;SAONE A ST-SYMPHORIEN-D'ANCELLES ;251876;;;26;RGF93 / Lambert 93;3;Eau;0;Méthode inconnue;2013-12-11;10:50:00;;;;;;0;Difficultés inconnues;0;INCONNU;0;0;Finalité inconnue;;;;18690155900069;AGENCE EAU RHONE MEDITERRANEE ET CORSE;41054531300042;CARSO - LABORATOIRE SANTE ENVIRONNEMENT HYGIENE DE LYON
06810010;SAONE A ST-SYMPHORIEN-D'ANCELLES ;253182;;;26;RGF93 / Lambert 93;3;Eau;0;Méthode inconnue;2013-06-27;14:15:00;;;;;;0;Difficultés inconnues;0;INCONNU;0;0;Finalité inconnue;;;;18690155900069;AGENCE EAU RHONE MEDITERRANEE ET CORSE;32939196500038;GROUPE DE RECHERCHE ET D'ETUDE BIOLOGIE ET ENVIRONNEMENT (SAS GREBE)
06810010;SAONE A ST-SYMPHORIEN-D'ANCELLES ;253183;;;26;RGF93 / Lambert 93;3;Eau;0;Méthode inconnue;2013-07-22;14:40:00;;;;;;0;Difficultés inconnues;0;INCONNU;0;0;Finalité inconnue;;;;18690155900069;AGENCE EAU RHONE MEDITERRANEE ET CORSE;32939196500038;GROUPE DE RECHERCHE ET D'ETUDE BIOLOGIE ET ENVIRONNEMENT (SAS GREBE)
06810010;SAONE A ST-SYMPHORIEN-D'ANCELLES ;253184;;;26;RGF93 / Lambert 93;3;Eau;0;Méthode inconnue;2013-08-20;11:40:00;;;;;;0;Difficultés inconnues;0;INCONNU;0;0;Finalité inconnue;;;;18690155900069;AGENCE EAU RHONE MEDITERRANEE ET CORSE;32939196500038;GROUPE DE RECHERCHE ET D'ETUDE BIOLOGIE ET ENVIRONNEMENT (SAS GREBE)
06810010;SAONE A ST-SYMPHORIEN-D'ANCELLES ;253185;;;26;RGF93 / Lambert 93;3;Eau;0;Méthode inconnue;2013-09-17;10:15:00;;;;;;0;Difficultés inconnues;0;INCONNU;0;0;Finalité inconnue;;;;18690155900069;AGENCE EAU RHONE MEDITERRANEE ET CORSE;32939196500038;GROUPE DE RECHERCHE ET D'ETUDE BIOLOGIE ET ENVIRONNEMENT (SAS GREBE)
06810010;SAONE A ST-SYMPHORIEN-D'ANCELLES ;266954;;;26;RGF93 / Lambert 93;3;Eau;0;Méthode inconnue;2014-01-27;10:20:00;;;;;;0;Difficultés inconnues;0;INCONNU;0;0;Finalité inconnue;;;;18690155900069;AGENCE EAU RHONE MEDITERRANEE ET CORSE;41054531300042;CARSO - LABORATOIRE SANTE ENVIRONNEMENT HYGIENE DE LYON
06810010;SAONE A ST-SYMPHORIEN-D'ANCELLES ;266958;;;26;RGF93 / Lambert 93;3;Eau;0;Méthode inconnue;2014-05-12;10:55:00;;;;;;0;Difficultés inconnues;0;INCONNU;0;0;Finalité inconnue;;;;18690155900069;AGENCE EAU RHONE MEDITERRANEE ET CORSE;41054531300042;CARSO - LABORATOIRE SANTE ENVIRONNEMENT HYGIENE DE LYON
06810010;SAONE A ST-SYMPHORIEN-D'ANCELLES ;266959;;;26;RGF93 / Lambert 93;3;Eau;0;Méthode inconnue;2014-06-11;11:05:00;;;;;;0;Difficultés inconnues;0;INCONNU;0;0;Finalité inconnue;PONT EN TRAVAUX, PRELEVEMENT DE LA PASSERELLE AVAL;;;18690155900069;AGENCE EAU RHONE MEDITERRANEE ET CORSE;41054531300042;CARSO - LABORATOIRE SANTE ENVIRONNEMENT HYGIENE DE LYON
06810010;SAONE A ST-SYMPHORIEN-D'ANCELLES ;266960;;;26;RGF93 / Lambert 93;3;Eau;0;Méthode inconnue;2014-07-21;12:00:00;;;;;;0;Difficultés inconnues;0;INCONNU;0;0;Finalité inconnue;;;;18690155900069;AGENCE EAU RHONE MEDITERRANEE ET CORSE;41054531300042;CARSO - LABORATOIRE SANTE ENVIRONNEMENT HYGIENE DE LYON
06810010;SAONE A ST-SYMPHORIEN-D'ANCELLES ;266961;;;26;RGF93 / Lambert 93;3;Eau;0;Méthode inconnue;2014-08-28;10:40:00;;;;;;0;Difficultés inconnues;0;INCONNU;0;0;Finalité inconnue;;;;18690155900069;AGENCE EAU RHONE MEDITERRANEE ET CORSE;41054531300042;CARSO - LABORATOIRE SANTE ENVIRONNEMENT HYGIENE DE LYON
06810010;SAONE A ST-SYMPHORIEN-D'ANCELLES ;266962;;;26;RGF93 / Lambert 93;3;Eau;0;Méthode inconnue;2014-09-19;13:20:00;;;;;;0;Difficultés inconnues;0;INCONNU;0;0;Finalité inconnue;;;;18690155900069;AGENCE EAU RHONE MEDITERRANEE ET CORSE;41054531300042;CARSO - LABORATOIRE SANTE ENVIRONNEMENT HYGIENE DE LYON
06810010;SAONE A ST-SYMPHORIEN-D'ANCELLES ;266963;;;26;RGF93 / Lambert 93;3;Eau;0;Méthode inconnue;2014-10-30;14:30:00;;;;;;0;Difficultés inconnues;0;INCONNU;0;0;Finalité inconnue;;;;18690155900069;AGENCE EAU RHONE MEDITERRANEE ET CORSE;41054531300042;CARSO - LABORATOIRE SANTE ENVIRONNEMENT HYGIENE DE LYON
06810010;SAONE A ST-SYMPHORIEN-D'ANCELLES ;266964;;;26;RGF93 / Lambert 93;3;Eau;0;Méthode inconnue;2014-11-21;11:05:00;;;;;;0;Difficultés inconnues;0;INCONNU;0;0;Finalité inconnue;;;;18690155900069;AGENCE EAU RHONE MEDITERRANEE ET CORSE;41054531300042;CARSO - LABORATOIRE SANTE ENVIRONNEMENT HYGIENE DE LYON
06810010;SAONE A ST-SYMPHORIEN-D'ANCELLES ;266965;;;26;RGF93 / Lambert 93;3;Eau;0;Méthode inconnue;2014-12-04;11:40:00;;;;;;0;Difficultés inconnues;0;INCONNU;0;0;Finalité inconnue;;;;18690155900069;AGENCE EAU RHONE MEDITERRANEE ET CORSE;41054531300042;CARSO - LABORATOIRE SANTE ENVIRONNEMENT HYGIENE DE LYON
06810010;SAONE A ST-SYMPHORIEN-D'ANCELLES ;274296;;;26;RGF93 / Lambert 93;3;Eau;0;Méthode inconnue;2014-03-21;10:45:00;;;;;;0;Difficultés inconnues;0;INCONNU;0;0;Finalité inconnue;;;;18690155900069;AGENCE EAU RHONE MEDITERRANEE ET CORSE;32939196500038;GROUPE DE RECHERCHE ET D'ETUDE BIOLOGIE ET ENVIRONNEMENT (SAS GREBE)
06810010;SAONE A ST-SYMPHORIEN-D'ANCELLES ;274297;;;26;RGF93 / Lambert 93;3;Eau;0;Méthode inconnue;2014-05-15;13:40:00;;;;;;0;Difficultés inconnues;0;INCONNU;0;0;Finalité inconnue;;;;18690155900069;AGENCE EAU RHONE MEDITERRANEE ET CORSE;32939196500038;GROUPE DE RECHERCHE ET D'ETUDE BIOLOGIE ET ENVIRONNEMENT (SAS GREBE)
06810010;SAONE A ST-SYMPHORIEN-D'ANCELLES ;274298;;;26;RGF93 / Lambert 93;3;Eau;0;Méthode inconnue;2014-06-04;13:55:00;;;;;;0;Difficultés inconnues;0;INCONNU;0;0;Finalité inconnue;;;;18690155900069;AGENCE EAU RHONE MEDITERRANEE ET CORSE;32939196500038;GROUPE DE RECHERCHE ET D'ETUDE BIOLOGIE ET ENVIRONNEMENT (SAS GREBE)
06810010;SAONE A ST-SYMPHORIEN-D'ANCELLES ;274299;;;26;RGF93 / Lambert 93;3;Eau;0;Méthode inconnue;2014-07-24;10:25:00;;;;;;0;Difficultés inconnues;0;INCONNU;0;0;Finalité inconnue;;;;18690155900069;AGENCE EAU RHONE MEDITERRANEE ET CORSE;32939196500038;GROUPE DE RECHERCHE ET D'ETUDE BIOLOGIE ET ENVIRONNEMENT (SAS GREBE)
06810010;SAONE A ST-SYMPHORIEN-D'ANCELLES ;274300;;;26;RGF93 / Lambert 93;3;Eau;0;Méthode inconnue;2014-08-22;10:45:00;;;;;;0;Difficultés inconnues;0;INCONNU;0;0;Finalité inconnue;;;;18690155900069;AGENCE EAU RHONE MEDITERRANEE ET CORSE;32939196500038;GROUPE DE RECHERCHE ET D'ETUDE BIOLOGIE ET ENVIRONNEMENT (SAS GREBE)
06810010;SAONE A ST-SYMPHORIEN-D'ANCELLES ;274301;;;26;RGF93 / Lambert 93;3;Eau;0;Méthode inconnue;2014-09-16;10:25:00;;;;;;0;Difficultés inconnues;0;INCONNU;0;0;Finalité inconnue;;;;18690155900069;AGENCE EAU RHONE MEDITERRANEE ET CORSE;32939196500038;GROUPE DE RECHERCHE ET D'ETUDE BIOLOGIE ET ENVIRONNEMENT (SAS GREBE)
06810010;SAONE A ST-SYMPHORIEN-D'ANCELLES ;297688;;;26;RGF93 / Lambert 93;3;Eau;0;Méthode inconnue;2015-01-27;11:20:00;;;;;;0;Difficultés inconnues;0;INCONNU;0;0;Finalité inconnue;;;;18690155900069;AGENCE EAU RHONE MEDITERRANEE ET CORSE;41054531300042;CARSO - LABORATOIRE SANTE ENVIRONNEMENT HYGIENE DE LYON
06810010;SAONE A ST-SYMPHORIEN-D'ANCELLES ;297689;;;26;RGF93 / Lambert 93;3;Eau;0;Méthode inconnue;2015-02-26;09:50:00;;;;;;0;Difficultés inconnues;0;INCONNU;0;0;Finalité inconnue;;;;18690155900069;AGENCE EAU RHONE MEDITERRANEE ET CORSE;41054531300042;CARSO - LABORATOIRE SANTE ENVIRONNEMENT HYGIENE DE LYON
06810010;SAONE A ST-SYMPHORIEN-D'ANCELLES ;297690;;;26;RGF93 / Lambert 93;3;Eau;0;Méthode inconnue;2015-03-24;14:00:00;;;;;;0;Difficultés inconnues;0;INCONNU;0;0;Finalité inconnue;;;;18690155900069;AGENCE EAU RHONE MEDITERRANEE ET CORSE;41054531300042;CARSO - LABORATOIRE SANTE ENVIRONNEMENT HYGIENE DE LYON
06810010;SAONE A ST-SYMPHORIEN-D'ANCELLES ;297691;;;26;RGF93 / Lambert 93;3;Eau;0;Méthode inconnue;2015-04-15;16:58:00;;;;;;0;Difficultés inconnues;0;INCONNU;0;0;Finalité inconnue;;;;18690155900069;AGENCE EAU RHONE MEDITERRANEE ET CORSE;41054531300042;CARSO - LABORATOIRE SANTE ENVIRONNEMENT HYGIENE DE LYON
06810010;SAONE A ST-SYMPHORIEN-D'ANCELLES ;297692;;;26;RGF93 / Lambert 93;3;Eau;0;Méthode inconnue;2015-05-18;11:07:00;;;;;;0;Difficultés inconnues;0;INCONNU;0;0;Finalité inconnue;;;;18690155900069;AGENCE EAU RHONE MEDITERRANEE ET CORSE;41054531300042;CARSO - LABORATOIRE SANTE ENVIRONNEMENT HYGIENE DE LYON
06810010;SAONE A ST-SYMPHORIEN-D'ANCELLES ;297693;;;26;RGF93 / Lambert 93;3;Eau;0;Méthode inconnue;2015-06-22;10:45:00;;;;;;0;Difficultés inconnues;0;INCONNU;0;0;Finalité inconnue;;;;18690155900069;AGENCE EAU RHONE MEDITERRANEE ET CORSE;41054531300042;CARSO - LABORATOIRE SANTE ENVIRONNEMENT HYGIENE DE LYON
06810010;SAONE A ST-SYMPHORIEN-D'ANCELLES ;297694;;;26;RGF93 / Lambert 93;3;Eau;0;Méthode inconnue;2015-07-03;11:50:00;;;;;;0;Difficultés inconnues;0;INCONNU;0;0;Finalité inconnue;;;;18690155900069;AGENCE EAU RHONE MEDITERRANEE ET CORSE;41054531300042;CARSO - LABORATOIRE SANTE ENVIRONNEMENT HYGIENE DE LYON
06810010;SAONE A ST-SYMPHORIEN-D'ANCELLES ;297695;;;26;RGF93 / Lambert 93;3;Eau;0;Méthode inconnue;2015-08-03;15:15:00;;;;;;0;Difficultés inconnues;0;INCONNU;0;0;Finalité inconnue;;;;18690155900069;AGENCE EAU RHONE MEDITERRANEE ET CORSE;41054531300042;CARSO - LABORATOIRE SANTE ENVIRONNEMENT HYGIENE DE LYON
06810010;SAONE A ST-SYMPHORIEN-D'ANCELLES ;297696;;;26;RGF93 / Lambert 93;3;Eau;0;Méthode inconnue;2015-09-03;11:35:00;;;;;;0;Difficultés inconnues;0;INCONNU;0;0;Finalité inconnue;;;;18690155900069;AGENCE EAU RHONE MEDITERRANEE ET CORSE;41054531300042;CARSO - LABORATOIRE SANTE ENVIRONNEMENT HYGIENE DE LYON
06810010;SAONE A ST-SYMPHORIEN-D'ANCELLES ;297697;;;26;RGF93 / Lambert 93;3;Eau;0;Méthode inconnue;2015-10-05;10:45:00;;;;;;0;Difficultés inconnues;0;INCONNU;0;0;Finalité inconnue;;;;18690155900069;AGENCE EAU RHONE MEDITERRANEE ET CORSE;41054531300042;CARSO - LABORATOIRE SANTE ENVIRONNEMENT HYGIENE DE LYON
06810010;SAONE A ST-SYMPHORIEN-D'ANCELLES ;297698;;;26;RGF93 / Lambert 93;3;Eau;0;Méthode inconnue;2015-11-04;11:40:00;;;;;;0;Difficultés inconnues;0;INCONNU;0;0;Finalité inconnue;;;;18690155900069;AGENCE EAU RHONE MEDITERRANEE ET CORSE;41054531300042;CARSO - LABORATOIRE SANTE ENVIRONNEMENT HYGIENE DE LYON
06810010;SAONE A ST-SYMPHORIEN-D'ANCELLES ;297699;;;26;RGF93 / Lambert 93;3;Eau;0;Méthode inconnue;2015-12-03;11:00:00;;;;;;0;Difficultés inconnues;0;INCONNU;0;0;Finalité inconnue;;;;18690155900069;AGENCE EAU RHONE MEDITERRANEE ET CORSE;41054531300042;CARSO - LABORATOIRE SANTE ENVIRONNEMENT HYGIENE DE LYON
06810010;SAONE A ST-SYMPHORIEN-D'ANCELLES ;299468;;;26;RGF93 / Lambert 93;3;Eau;0;Méthode inconnue;2015-04-15;09:40:00;;;;;;0;Difficultés inconnues;0;INCONNU;0;0;Finalité inconnue;;;;18690155900069;AGENCE EAU RHONE MEDITERRANEE ET CORSE;32939196500038;GROUPE DE RECHERCHE ET D'ETUDE BIOLOGIE ET ENVIRONNEMENT (SAS GREBE)
06810010;SAONE A ST-SYMPHORIEN-D'ANCELLES ;299469;;;26;RGF93 / Lambert 93;3;Eau;0;Méthode inconnue;2015-05-20;09:55:00;;;;;;0;Difficultés inconnues;0;INCONNU;0;0;Finalité inconnue;;;;18690155900069;AGENCE EAU RHONE MEDITERRANEE ET CORSE;32939196500038;GROUPE DE RECHERCHE ET D'ETUDE BIOLOGIE ET ENVIRONNEMENT (SAS GREBE)
06810010;SAONE A ST-SYMPHORIEN-D'ANCELLES ;299470;;;26;RGF93 / Lambert 93;3;Eau;0;Méthode inconnue;2015-06-18;10:00:00;;;;;;0;Difficultés inconnues;0;INCONNU;0;0;Finalité inconnue;;;;18690155900069;AGENCE EAU RHONE MEDITERRANEE ET CORSE;32939196500038;GROUPE DE RECHERCHE ET D'ETUDE BIOLOGIE ET ENVIRONNEMENT (SAS GREBE)
06810010;SAONE A ST-SYMPHORIEN-D'ANCELLES ;299471;;;26;RGF93 / Lambert 93;3;Eau;0;Méthode inconnue;2015-07-16;10:25:00;;;;;;0;Difficultés inconnues;0;INCONNU;0;0;Finalité inconnue;;;;18690155900069;AGENCE EAU RHONE MEDITERRANEE ET CORSE;32939196500038;GROUPE DE RECHERCHE ET D'ETUDE BIOLOGIE ET ENVIRONNEMENT (SAS GREBE)
06810010;SAONE A ST-SYMPHORIEN-D'ANCELLES ;299472;;;26;RGF93 / Lambert 93;3;Eau;0;Méthode inconnue;2015-08-19;10:20:00;;;;;;0;Difficultés inconnues;0;INCONNU;0;0;Finalité inconnue;;;;18690155900069;AGENCE EAU RHONE MEDITERRANEE ET CORSE;32939196500038;GROUPE DE RECHERCHE ET D'ETUDE BIOLOGIE ET ENVIRONNEMENT (SAS GREBE)
06810010;SAONE A ST-SYMPHORIEN-D'ANCELLES ;299473;;;26;RGF93 / Lambert 93;3;Eau;0;Méthode inconnue;2015-10-01;09:55:00;;;;;;0;Difficultés inconnues;0;INCONNU;0;0;Finalité inconnue;;;;18690155900069;AGENCE EAU RHONE MEDITERRANEE ET CORSE;32939196500038;GROUPE DE RECHERCHE ET D'ETUDE BIOLOGIE ET ENVIRONNEMENT (SAS GREBE)
06810010;SAONE A ST-SYMPHORIEN-D'ANCELLES ;314691;;;26;RGF93 / Lambert 93;3;Eau;0;Méthode inconnue;2016-01-07;12:20:00;;;;;;0;Difficultés inconnues;0;INCONNU;0;0;Finalité inconnue;;;;18690155900069;AGENCE EAU RHONE MEDITERRANEE ET CORSE;41054531300042;CARSO - LABORATOIRE SANTE ENVIRONNEMENT HYGIENE DE LYON
06810010;SAONE A ST-SYMPHORIEN-D'ANCELLES ;314692;;;26;RGF93 / Lambert 93;3;Eau;0;Méthode inconnue;2016-02-02;11:40:00;;;;;;0;Difficultés inconnues;0;INCONNU;0;0;Finalité inconnue;;;;18690155900069;AGENCE EAU RHONE MEDITERRANEE ET CORSE;41054531300042;CARSO - LABORATOIRE SANTE ENVIRONNEMENT HYGIENE DE LYON
06810010;SAONE A ST-SYMPHORIEN-D'ANCELLES ;314693;;;26;RGF93 / Lambert 93;3;Eau;0;Méthode inconnue;2016-03-02;11:55:00;;;;;;0;Difficultés inconnues;0;INCONNU;0;0;Finalité inconnue;;;;18690155900069;AGENCE EAU RHONE MEDITERRANEE ET CORSE;41054531300042;CARSO - LABORATOIRE SANTE ENVIRONNEMENT HYGIENE DE LYON
06810010;SAONE A ST-SYMPHORIEN-D'ANCELLES ;314694;;;26;RGF93 / Lambert 93;3;Eau;0;Méthode inconnue;2016-04-01;10:05:00;;;;;;0;Difficultés inconnues;0;INCONNU;0;0;Finalité inconnue;;;;18690155900069;AGENCE EAU RHONE MEDITERRANEE ET CORSE;41054531300042;CARSO - LABORATOIRE SANTE ENVIRONNEMENT HYGIENE DE LYON
06810010;SAONE A ST-SYMPHORIEN-D'ANCELLES ;314695;;;26;RGF93 / Lambert 93;3;Eau;0;Méthode inconnue;2016-05-03;14:00:00;;;;;;0;Difficultés inconnues;0;INCONNU;0;0;Finalité inconnue;;;;18690155900069;AGENCE EAU RHONE MEDITERRANEE ET CORSE;41054531300042;CARSO - LABORATOIRE SANTE ENVIRONNEMENT HYGIENE DE LYON
06810010;SAONE A ST-SYMPHORIEN-D'ANCELLES ;314696;;;26;RGF93 / Lambert 93;3;Eau;0;Méthode inconnue;2016-06-02;11:15:00;;;;;;0;Difficultés inconnues;0;INCONNU;0;0;Finalité inconnue;;;;18690155900069;AGENCE EAU RHONE MEDITERRANEE ET CORSE;41054531300042;CARSO - LABORATOIRE SANTE ENVIRONNEMENT HYGIENE DE LYON
06810010;SAONE A ST-SYMPHORIEN-D'ANCELLES ;314697;;;26;RGF93 / Lambert 93;3;Eau;0;Méthode inconnue;2016-07-12;11:30:00;;;;;;0;Difficultés inconnues;0;INCONNU;0;0;Finalité inconnue;;;;18690155900069;AGENCE EAU RHONE MEDITERRANEE ET CORSE;41054531300042;CARSO - LABORATOIRE SANTE ENVIRONNEMENT HYGIENE DE LYON
06810010;SAONE A ST-SYMPHORIEN-D'ANCELLES ;314698;;;26;RGF93 / Lambert 93;3;Eau;0;Méthode inconnue;2016-08-03;11:50:00;;;;;;0;Difficultés inconnues;0;INCONNU;0;0;Finalité inconnue;;;;18690155900069;AGENCE EAU RHONE MEDITERRANEE ET CORSE;41054531300042;CARSO - LABORATOIRE SANTE ENVIRONNEMENT HYGIENE DE LYON
06810010;SAONE A ST-SYMPHORIEN-D'ANCELLES ;314699;;;26;RGF93 / Lambert 93;3;Eau;0;Méthode inconnue;2016-09-12;13:10:00;;;;;;0;Difficultés inconnues;0;INCONNU;0;0;Finalité inconnue;;;;18690155900069;AGENCE EAU RHONE MEDITERRANEE ET CORSE;41054531300042;CARSO - LABORATOIRE SANTE ENVIRONNEMENT HYGIENE DE LYON
06810010;SAONE A ST-SYMPHORIEN-D'ANCELLES ;314700;;;26;RGF93 / Lambert 93;3;Eau;0;Méthode inconnue;2016-10-05;11:55:00;;;;;;0;Difficultés inconnues;0;INCONNU;0;0;Finalité inconnue;;;;18690155900069;AGENCE EAU RHONE MEDITERRANEE ET CORSE;41054531300042;CARSO - LABORATOIRE SANTE ENVIRONNEMENT HYGIENE DE LYON
06810010;SAONE A ST-SYMPHORIEN-D'ANCELLES ;314701;;;26;RGF93 / Lambert 93;3;Eau;0;Méthode inconnue;2016-11-07;12:15:00;;;;;;0;Difficultés inconnues;0;INCONNU;0;0;Finalité inconnue;;;;18690155900069;AGENCE EAU RHONE MEDITERRANEE ET CORSE;41054531300042;CARSO - LABORATOIRE SANTE ENVIRONNEMENT HYGIENE DE LYON
06810010;SAONE A ST-SYMPHORIEN-D'ANCELLES ;314702;;;26;RGF93 / Lambert 93;3;Eau;0;Méthode inconnue;2016-12-12;12:10:00;;;;;;0;Difficultés inconnues;0;INCONNU;0;0;Finalité inconnue;;;;18690155900069;AGENCE EAU RHONE MEDITERRANEE ET CORSE;41054531300042;CARSO - LABORATOIRE SANTE ENVIRONNEMENT HYGIENE DE LYON
06810010;SAONE A ST-SYMPHORIEN-D'ANCELLES ;330205;;;26;RGF93 / Lambert 93;3;Eau;0;Méthode inconnue;2016-05-27;11:10:00;;;;;;0;Difficultés inconnues;0;INCONNU;0;0;Finalité inconnue;;;;18690155900069;AGENCE EAU RHONE MEDITERRANEE ET CORSE;32939196500038;GROUPE DE RECHERCHE ET D'ETUDE BIOLOGIE ET ENVIRONNEMENT (SAS GREBE)
06810010;SAONE A ST-SYMPHORIEN-D'ANCELLES ;330207;;;26;RGF93 / Lambert 93;3;Eau;0;Méthode inconnue;2016-07-21;14:51:00;;;;;;0;Difficultés inconnues;0;INCONNU;0;0;Finalité inconnue;;;;18690155900069;AGENCE EAU RHONE MEDITERRANEE ET CORSE;32939196500038;GROUPE DE RECHERCHE ET D'ETUDE BIOLOGIE ET ENVIRONNEMENT (SAS GREBE)
