CdStationMesureEauxSurface;LbStationMesureEauxSurface;CdSupport;LbSupport;CdFractionAnalysee;LbFractionAnalysee;CdPrelevement;DatePrel;HeurePrel;DateAna;HeureAna;CdParametre;LbLongParamètre;RsAna;CdUniteMesure;SymUniteMesure;CdRqAna;MnemoRqAna;CdInsituAna;LbInsituAna;ProfondeurPrel;CdDifficulteAna;MnemoDifficulteAna;LdAna;LqAna;LsAna;IncertAna;CdMetFractionnement;NomMetFractionnement;CdMethode;NomMethode;RdtExtraction;CdMethodeExtraction;NomMethodeExtraction;CdAccreAna;MnemoAccredAna;AgreAna;CdStatutAna;MnemoStatutAna;CdQualAna;LbQualAna;CommentairesAna;ComResultatAna;CdRdd;NomRdd;CdProducteur;NomProducteur;CdPreleveur;NomPreleveur;CdLaboratoire;NomLaboratoire
06810010;SAONE A ST-SYMPHORIEN-D'ANCELLES ;3;Eau;3;Phase aqueuse de l'eau (filtrée, centrifugée...);330205;2016-05-27;11:10:00;2016-05-28;;1340;Nitrates;8.3;173;mg(NO3)/L;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;2;Laboratoire;;0;Difficultés inconnues;0.17;0.5;;;;;257;Qualité de l'eau - Détermination de l'azote nitreux et de l'azote nitrique et de la somme des deux par analyse en flux (CFA et FIA) et détection spectrométrique (NF EN ISO 13395 Octobre 1996 / T90-012);;;;1;Analyse réalisée sous accréditation;;3;Donnée contrôlée niveau 2 (données validées);1;Correcte;;;;;18690155900069;AGENCE EAU RHONE MEDITERRANEE ET CORSE;32939196500038;GROUPE DE RECHERCHE ET D'ETUDE BIOLOGIE ET ENVIRONNEMENT (SAS GREBE);41054531300042;CARSO - LABORATOIRE SANTE ENVIRONNEMENT HYGIENE DE LYON
06810010;SAONE A ST-SYMPHORIEN-D'ANCELLES ;3;Eau;3;Phase aqueuse de l'eau (filtrée, centrifugée...);330207;2016-07-21;14:51:00;2016-07-22;;1340;Nitrates;7.5;173;mg(NO3)/L;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;2;Laboratoire;;0;Difficultés inconnues;0.17;0.5;;;;;257;Qualité de l'eau - Détermination de l'azote nitreux et de l'azote nitrique et de la somme des deux par analyse en flux (CFA et FIA) et détection spectrométrique (NF EN ISO 13395 Octobre 1996 / T90-012);;;;1;Analyse réalisée sous accréditation;;3;Donnée contrôlée niveau 2 (données validées);1;Correcte;;;;;18690155900069;AGENCE EAU RHONE MEDITERRANEE ET CORSE;32939196500038;GROUPE DE RECHERCHE ET D'ETUDE BIOLOGIE ET ENVIRONNEMENT (SAS GREBE);41054531300042;CARSO - LABORATOIRE SANTE ENVIRONNEMENT HYGIENE DE LYON
06810010;SAONE A ST-SYMPHORIEN-D'ANCELLES ;3;Eau;3;Phase aqueuse de l'eau (filtrée, centrifugée...);330208;2016-08-19;13:32:00;2016-08-20;;1340;Nitrates;7.3;173;mg(NO3)/L;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;2;Laboratoire;;0;Difficultés inconnues;0.17;0.5;;;;;257;Qualité de l'eau - Détermination de l'azote nitreux et de l'azote nitrique et de la somme des deux par analyse en flux (CFA et FIA) et détection spectrométrique (NF EN ISO 13395 Octobre 1996 / T90-012);;;;1;Analyse réalisée sous accréditation;;3;Donnée contrôlée niveau 2 (données validées);1;Correcte;;;;;18690155900069;AGENCE EAU RHONE MEDITERRANEE ET CORSE;32939196500038;GROUPE DE RECHERCHE ET D'ETUDE BIOLOGIE ET ENVIRONNEMENT (SAS GREBE);41054531300042;CARSO - LABORATOIRE SANTE ENVIRONNEMENT HYGIENE DE LYON
06810010;SAONE A ST-SYMPHORIEN-D'ANCELLES ;3;Eau;3;Phase aqueuse de l'eau (filtrée, centrifugée...);330209;2016-09-15;13:05:00;2016-09-15;;1340;Nitrates;6.8;173;mg(NO3)/L;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;2;Laboratoire;;0;Difficultés inconnues;0.17;0.5;;;;;257;Qualité de l'eau - Détermination de l'azote nitreux et de l'azote nitrique et de la somme des deux par analyse en flux (CFA et FIA) et détection spectrométrique (NF EN ISO 13395 Octobre 1996 / T90-012);;;;1;Analyse réalisée sous accréditation;;3;Donnée contrôlée niveau 2 (données validées);1;Correcte;;;;;18690155900069;AGENCE EAU RHONE MEDITERRANEE ET CORSE;32939196500038;GROUPE DE RECHERCHE ET D'ETUDE BIOLOGIE ET ENVIRONNEMENT (SAS GREBE);41054531300042;CARSO - LABORATOIRE SANTE ENVIRONNEMENT HYGIENE DE LYON
06810010;SAONE A ST-SYMPHORIEN-D'ANCELLES ;3;Eau;3;Phase aqueuse de l'eau (filtrée, centrifugée...);344565;2017-01-13;11:10:00;2017-01-14;;1340;Nitrates;13.3;173;mg(NO3)/L;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;2;Laboratoire;;0;Difficultés inconnues;0.17;0.5;;;;;257;Qualité de l'eau - Détermination de l'azote nitreux et de l'azote nitrique et de la somme des deux par analyse en flux (CFA et FIA) et détection spectrométrique (NF EN ISO 13395 Octobre 1996 / T90-012);;;;1;Analyse réalisée sous accréditation;;3;Donnée contrôlée niveau 2 (données validées);1;Correcte;;;;;18690155900069;AGENCE EAU RHONE MEDITERRANEE ET CORSE;41054531300042;CARSO - LABORATOIRE SANTE ENVIRONNEMENT HYGIENE DE LYON;41054531300042;CARSO - LABORATOIRE SANTE ENVIRONNEMENT HYGIENE DE LYON
06810010;SAONE A ST-SYMPHORIEN-D'ANCELLES ;3;Eau;3;Phase aqueuse de l'eau (filtrée, centrifugée...);344566;2017-02-28;12:40:00;2017-03-01;;1340;Nitrates;13.3;173;mg(NO3)/L;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;2;Laboratoire;;0;Difficultés inconnues;0.17;0.5;;;;;257;Qualité de l'eau - Détermination de l'azote nitreux et de l'azote nitrique et de la somme des deux par analyse en flux (CFA et FIA) et détection spectrométrique (NF EN ISO 13395 Octobre 1996 / T90-012);;;;1;Analyse réalisée sous accréditation;;3;Donnée contrôlée niveau 2 (données validées);1;Correcte;;;;;18690155900069;AGENCE EAU RHONE MEDITERRANEE ET CORSE;41054531300042;CARSO - LABORATOIRE SANTE ENVIRONNEMENT HYGIENE DE LYON;41054531300042;CARSO - LABORATOIRE SANTE ENVIRONNEMENT HYGIENE DE LYON
06810010;SAONE A ST-SYMPHORIEN-D'ANCELLES ;3;Eau;3;Phase aqueuse de l'eau (filtrée, centrifugée...);344567;2017-03-03;11:30:00;2017-03-04;;1340;Nitrates;13;173;mg(NO3)/L;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;2;Laboratoire;;0;Difficultés inconnues;0.17;0.5;;;;;257;Qualité de l'eau - Détermination de l'azote nitreux et de l'azote nitrique et de la somme des deux par analyse en flux (CFA et FIA) et détection spectrométrique (NF EN ISO 13395 Octobre 1996 / T90-012);;;;1;Analyse réalisée sous accréditation;;3;Donnée contrôlée niveau 2 (données validées);1;Correcte;;;;;18690155900069;AGENCE EAU RHONE MEDITERRANEE ET CORSE;41054531300042;CARSO - LABORATOIRE SANTE ENVIRONNEMENT HYGIENE DE LYON;41054531300042;CARSO - LABORATOIRE SANTE ENVIRONNEMENT HYGIENE DE LYON
06810010;SAONE A ST-SYMPHORIEN-D'ANCELLES ;3;Eau;3;Phase aqueuse de l'eau (filtrée, centrifugée...);344568;2017-04-05;11:30:00;2017-04-06;;1340;Nitrates;10.7;173;mg(NO3)/L;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;2;Laboratoire;;0;Difficultés inconnues;0.17;0.5;;;;;257;Qualité de l'eau - Détermination de l'azote nitreux et de l'azote nitrique et de la somme des deux par analyse en flux (CFA et FIA) et détection spectrométrique (NF EN ISO 13395 Octobre 1996 / T90-012);;;;1;Analyse réalisée sous accréditation;;3;Donnée contrôlée niveau 2 (données validées);1;Correcte;;;;;18690155900069;AGENCE EAU RHONE MEDITERRANEE ET CORSE;41054531300042;CARSO - LABORATOIRE SANTE ENVIRONNEMENT HYGIENE DE LYON;41054531300042;CARSO - LABORATOIRE SANTE ENVIRONNEMENT HYGIENE DE LYON
06810010;SAONE A ST-SYMPHORIEN-D'ANCELLES ;3;Eau;3;Phase aqueuse de l'eau (filtrée, centrifugée...);344569;2017-05-05;11:40:00;2017-05-06;;1340;Nitrates;8.3;173;mg(NO3)/L;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;2;Laboratoire;;0;Difficultés inconnues;0.17;0.5;;;;;257;Qualité de l'eau - Détermination de l'azote nitreux et de l'azote nitrique et de la somme des deux par analyse en flux (CFA et FIA) et détection spectrométrique (NF EN ISO 13395 Octobre 1996 / T90-012);;;;1;Analyse réalisée sous accréditation;;3;Donnée contrôlée niveau 2 (données validées);1;Correcte;;;;;18690155900069;AGENCE EAU RHONE MEDITERRANEE ET CORSE;41054531300042;CARSO - LABORATOIRE SANTE ENVIRONNEMENT HYGIENE DE LYON;41054531300042;CARSO - LABORATOIRE SANTE ENVIRONNEMENT HYGIENE DE LYON
06810010;SAONE A ST-SYMPHORIEN-D'ANCELLES ;3;Eau;3;Phase aqueuse de l'eau (filtrée, centrifugée...);344570;2017-06-06;12:50:00;2017-06-07;;1340;Nitrates;7.3;173;mg(NO3)/L;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;2;Laboratoire;;0;Difficultés inconnues;0.17;0.5;;;;;257;Qualité de l'eau - Détermination de l'azote nitreux et de l'azote nitrique et de la somme des deux par analyse en flux (CFA et FIA) et détection spectrométrique (NF EN ISO 13395 Octobre 1996 / T90-012);;;;1;Analyse réalisée sous accréditation;;3;Donnée contrôlée niveau 2 (données validées);1;Correcte;;;;;18690155900069;AGENCE EAU RHONE MEDITERRANEE ET CORSE;41054531300042;CARSO - LABORATOIRE SANTE ENVIRONNEMENT HYGIENE DE LYON;41054531300042;CARSO - LABORATOIRE SANTE ENVIRONNEMENT HYGIENE DE LYON
06810010;SAONE A ST-SYMPHORIEN-D'ANCELLES ;3;Eau;3;Phase aqueuse de l'eau (filtrée, centrifugée...);344571;2017-07-05;11:50:00;2017-07-06;;1340;Nitrates;4.8;173;mg(NO3)/L;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;2;Laboratoire;;0;Difficultés inconnues;0.17;0.5;;;;;257;Qualité de l'eau - Détermination de l'azote nitreux et de l'azote nitrique et de la somme des deux par analyse en flux (CFA et FIA) et détection spectrométrique (NF EN ISO 13395 Octobre 1996 / T90-012);;;;1;Analyse réalisée sous accréditation;;3;Donnée contrôlée niveau 2 (données validées);1;Correcte;;;;;18690155900069;AGENCE EAU RHONE MEDITERRANEE ET CORSE;41054531300042;CARSO - LABORATOIRE SANTE ENVIRONNEMENT HYGIENE DE LYON;41054531300042;CARSO - LABORATOIRE SANTE ENVIRONNEMENT HYGIENE DE LYON
06810010;SAONE A ST-SYMPHORIEN-D'ANCELLES ;3;Eau;3;Phase aqueuse de l'eau (filtrée, centrifugée...);344572;2017-08-01;12:00:00;2017-08-02;;1340;Nitrates;2;173;mg(NO3)/L;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;2;Laboratoire;;0;Difficultés inconnues;0.17;0.5;;;;;257;Qualité de l'eau - Détermination de l'azote nitreux et de l'azote nitrique et de la somme des deux par analyse en flux (CFA et FIA) et détection spectrométrique (NF EN ISO 13395 Octobre 1996 / T90-012);;;;1;Analyse réalisée sous accréditation;;3;Donnée contrôlée niveau 2 (données validées);1;Correcte;;;;;18690155900069;AGENCE EAU RHONE MEDITERRANEE ET CORSE;41054531300042;CARSO - LABORATOIRE SANTE ENVIRONNEMENT HYGIENE DE LYON;41054531300042;CARSO - LABORATOIRE SANTE ENVIRONNEMENT HYGIENE DE LYON
06810010;SAONE A ST-SYMPHORIEN-D'ANCELLES ;3;Eau;3;Phase aqueuse de l'eau (filtrée, centrifugée...);344573;2017-09-07;12:00:00;2017-09-08;;1340;Nitrates;1.9;173;mg(NO3)/L;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;2;Laboratoire;;0;Difficultés inconnues;0.17;0.5;;;;;257;Qualité de l'eau - Détermination de l'azote nitreux et de l'azote nitrique et de la somme des deux par analyse en flux (CFA et FIA) et détection spectrométrique (NF EN ISO 13395 Octobre 1996 / T90-012);;;;1;Analyse réalisée sous accréditation;;3;Donnée contrôlée niveau 2 (données validées);1;Correcte;;;;;18690155900069;AGENCE EAU RHONE MEDITERRANEE ET CORSE;41054531300042;CARSO - LABORATOIRE SANTE ENVIRONNEMENT HYGIENE DE LYON;41054531300042;CARSO - LABORATOIRE SANTE ENVIRONNEMENT HYGIENE DE LYON
06810010;SAONE A ST-SYMPHORIEN-D'ANCELLES ;3;Eau;3;Phase aqueuse de l'eau (filtrée, centrifugée...);344574;2017-10-05;13:15:00;2017-10-06;;1340;Nitrates;2.9;173;mg(NO3)/L;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;2;Laboratoire;;0;Difficultés inconnues;0.17;0.5;;;;;257;Qualité de l'eau - Détermination de l'azote nitreux et de l'azote nitrique et de la somme des deux par analyse en flux (CFA et FIA) et détection spectrométrique (NF EN ISO 13395 Octobre 1996 / T90-012);;;;1;Analyse réalisée sous accréditation;;3;Donnée contrôlée niveau 2 (données validées);1;Correcte;;;;;18690155900069;AGENCE EAU RHONE MEDITERRANEE ET CORSE;41054531300042;CARSO - LABORATOIRE SANTE ENVIRONNEMENT HYGIENE DE LYON;41054531300042;CARSO - LABORATOIRE SANTE ENVIRONNEMENT HYGIENE DE LYON
06810010;SAONE A ST-SYMPHORIEN-D'ANCELLES ;3;Eau;3;Phase aqueuse de l'eau (filtrée, centrifugée...);344575;2017-11-13;12:00:00;2017-11-14;;1340;Nitrates;6;173;mg(NO3)/L;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;2;Laboratoire;;0;Difficultés inconnues;0.17;0.5;;;;;257;Qualité de l'eau - Détermination de l'azote nitreux et de l'azote nitrique et de la somme des deux par analyse en flux (CFA et FIA) et détection spectrométrique (NF EN ISO 13395 Octobre 1996 / T90-012);;;;1;Analyse réalisée sous accréditation;;3;Donnée contrôlée niveau 2 (données validées);1;Correcte;;;;;18690155900069;AGENCE EAU RHONE MEDITERRANEE ET CORSE;41054531300042;CARSO - LABORATOIRE SANTE ENVIRONNEMENT HYGIENE DE LYON;41054531300042;CARSO - LABORATOIRE SANTE ENVIRONNEMENT HYGIENE DE LYON
06810010;SAONE A ST-SYMPHORIEN-D'ANCELLES ;3;Eau;3;Phase aqueuse de l'eau (filtrée, centrifugée...);344576;2017-12-11;12:00:00;2017-12-12;;1340;Nitrates;14;173;mg(NO3)/L;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;2;Laboratoire;;0;Difficultés inconnues;0.17;0.5;;;;;257;Qualité de l'eau - Détermination de l'azote nitreux et de l'azote nitrique et de la somme des deux par analyse en flux (CFA et FIA) et détection spectrométrique (NF EN ISO 13395 Octobre 1996 / T90-012);;;;1;Analyse réalisée sous accréditation;;3;Donnée contrôlée niveau 2 (données validées);1;Correcte;;;;;18690155900069;AGENCE EAU RHONE MEDITERRANEE ET CORSE;41054531300042;CARSO - LABORATOIRE SANTE ENVIRONNEMENT HYGIENE DE LYON;41054531300042;CARSO - LABORATOIRE SANTE ENVIRONNEMENT HYGIENE DE LYON
06810010;SAONE A ST-SYMPHORIEN-D'ANCELLES ;3;Eau;3;Phase aqueuse de l'eau (filtrée, centrifugée...);353335;2017-04-12;10:15:00;2017-04-13;;1340;Nitrates;9.1;173;mg(NO3)/L;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;2;Laboratoire;;0;Difficultés inconnues;0.17;0.5;;;;;257;Qualité de l'eau - Détermination de l'azote nitreux et de l'azote nitrique et de la somme des deux par analyse en flux (CFA et FIA) et détection spectrométrique (NF EN ISO 13395 Octobre 1996 / T90-012);;;;1;Analyse réalisée sous accréditation;;3;Donnée contrôlée niveau 2 (données validées);1;Correcte;;;;;18690155900069;AGENCE EAU RHONE MEDITERRANEE ET CORSE;32939196500038;GROUPE DE RECHERCHE ET D'ETUDE BIOLOGIE ET ENVIRONNEMENT (SAS GREBE);41054531300042;CARSO - LABORATOIRE SANTE ENVIRONNEMENT HYGIENE DE LYON
06810010;SAONE A ST-SYMPHORIEN-D'ANCELLES ;3;Eau;3;Phase aqueuse de l'eau (filtrée, centrifugée...);353336;2017-05-18;10:57:00;2017-05-19;;1340;Nitrates;10.3;173;mg(NO3)/L;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;2;Laboratoire;;0;Difficultés inconnues;0.17;0.5;;;;;257;Qualité de l'eau - Détermination de l'azote nitreux et de l'azote nitrique et de la somme des deux par analyse en flux (CFA et FIA) et détection spectrométrique (NF EN ISO 13395 Octobre 1996 / T90-012);;;;1;Analyse réalisée sous accréditation;;3;Donnée contrôlée niveau 2 (données validées);1;Correcte;;;;;18690155900069;AGENCE EAU RHONE MEDITERRANEE ET CORSE;32939196500038;GROUPE DE RECHERCHE ET D'ETUDE BIOLOGIE ET ENVIRONNEMENT (SAS GREBE);41054531300042;CARSO - LABORATOIRE SANTE ENVIRONNEMENT HYGIENE DE LYON
06810010;SAONE A ST-SYMPHORIEN-D'ANCELLES ;3;Eau;3;Phase aqueuse de l'eau (filtrée, centrifugée...);353337;2017-06-13;10:31:00;2017-06-14;;1340;Nitrates;6.7;173;mg(NO3)/L;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;2;Laboratoire;;0;Difficultés inconnues;0.17;0.5;;;;;257;Qualité de l'eau - Détermination de l'azote nitreux et de l'azote nitrique et de la somme des deux par analyse en flux (CFA et FIA) et détection spectrométrique (NF EN ISO 13395 Octobre 1996 / T90-012);;;;1;Analyse réalisée sous accréditation;;3;Donnée contrôlée niveau 2 (données validées);1;Correcte;;;;;18690155900069;AGENCE EAU RHONE MEDITERRANEE ET CORSE;32939196500038;GROUPE DE RECHERCHE ET D'ETUDE BIOLOGIE ET ENVIRONNEMENT (SAS GREBE);41054531300042;CARSO - LABORATOIRE SANTE ENVIRONNEMENT HYGIENE DE LYON
06810010;SAONE A ST-SYMPHORIEN-D'ANCELLES ;3;Eau;3;Phase aqueuse de l'eau (filtrée, centrifugée...);353338;2017-07-13;14:50:00;2017-07-14;;1340;Nitrates;4;173;mg(NO3)/L;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;2;Laboratoire;;0;Difficultés inconnues;0.17;0.5;;;;;257;Qualité de l'eau - Détermination de l'azote nitreux et de l'azote nitrique et de la somme des deux par analyse en flux (CFA et FIA) et détection spectrométrique (NF EN ISO 13395 Octobre 1996 / T90-012);;;;1;Analyse réalisée sous accréditation;;3;Donnée contrôlée niveau 2 (données validées);1;Correcte;;;;;18690155900069;AGENCE EAU RHONE MEDITERRANEE ET CORSE;32939196500038;GROUPE DE RECHERCHE ET D'ETUDE BIOLOGIE ET ENVIRONNEMENT (SAS GREBE);41054531300042;CARSO - LABORATOIRE SANTE ENVIRONNEMENT HYGIENE DE LYON
06810010;SAONE A ST-SYMPHORIEN-D'ANCELLES ;3;Eau;3;Phase aqueuse de l'eau (filtrée, centrifugée...);353339;2017-08-11;13:40:00;2017-08-12;;1340;Nitrates;1.6;173;mg(NO3)/L;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;2;Laboratoire;;0;Difficultés inconnues;0.17;0.5;;;;;257;Qualité de l'eau - Détermination de l'azote nitreux et de l'azote nitrique et de la somme des deux par analyse en flux (CFA et FIA) et détection spectrométrique (NF EN ISO 13395 Octobre 1996 / T90-012);;;;1;Analyse réalisée sous accréditation;;3;Donnée contrôlée niveau 2 (données validées);1;Correcte;;;;;18690155900069;AGENCE EAU RHONE MEDITERRANEE ET CORSE;32939196500038;GROUPE DE RECHERCHE ET D'ETUDE BIOLOGIE ET ENVIRONNEMENT (SAS GREBE);41054531300042;CARSO - LABORATOIRE SANTE ENVIRONNEMENT HYGIENE DE LYON
06810010;SAONE A ST-SYMPHORIEN-D'ANCELLES ;3;Eau;3;Phase aqueuse de l'eau (filtrée, centrifugée...);353340;2017-09-21;12:36:00;2017-09-22;;1340;Nitrates;2.8;173;mg(NO3)/L;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;2;Laboratoire;;0;Difficultés inconnues;0.17;0.5;;;;;257;Qualité de l'eau - Détermination de l'azote nitreux et de l'azote nitrique et de la somme des deux par analyse en flux (CFA et FIA) et détection spectrométrique (NF EN ISO 13395 Octobre 1996 / T90-012);;;;1;Analyse réalisée sous accréditation;;3;Donnée contrôlée niveau 2 (données validées);1;Correcte;;;;;18690155900069;AGENCE EAU RHONE MEDITERRANEE ET CORSE;32939196500038;GROUPE DE RECHERCHE ET D'ETUDE BIOLOGIE ET ENVIRONNEMENT (SAS GREBE);41054531300042;CARSO - LABORATOIRE SANTE ENVIRONNEMENT HYGIENE DE LYON
06810010;SAONE A ST-SYMPHORIEN-D'ANCELLES ;3;Eau;3;Phase aqueuse de l'eau (filtrée, centrifugée...);395936;2018-01-03;12:15:00;2018-01-04;;1340;Nitrates;13.8;173;mg(NO3)/L;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;2;Laboratoire;;0;Difficultés inconnues;0.17;0.5;;;;;257;Qualité de l'eau - Détermination de l'azote nitreux et de l'azote nitrique et de la somme des deux par analyse en flux (CFA et FIA) et détection spectrométrique (NF EN ISO 13395 Octobre 1996 / T90-012);;;;1;Analyse réalisée sous accréditation;;3;Donnée contrôlée niveau 2 (données validées);1;Correcte;;;;;18690155900069;AGENCE EAU RHONE MEDITERRANEE ET CORSE;41054531300042;CARSO - LABORATOIRE SANTE ENVIRONNEMENT HYGIENE DE LYON;41054531300042;CARSO - LABORATOIRE SANTE ENVIRONNEMENT HYGIENE DE LYON
06810010;SAONE A ST-SYMPHORIEN-D'ANCELLES ;3;Eau;3;Phase aqueuse de l'eau (filtrée, centrifugée...);395937;2018-02-06;12:00:00;2018-02-07;;1340;Nitrates;9.5;173;mg(NO3)/L;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;2;Laboratoire;;0;Difficultés inconnues;0.17;0.5;;;;;257;Qualité de l'eau - Détermination de l'azote nitreux et de l'azote nitrique et de la somme des deux par analyse en flux (CFA et FIA) et détection spectrométrique (NF EN ISO 13395 Octobre 1996 / T90-012);;;;1;Analyse réalisée sous accréditation;;3;Donnée contrôlée niveau 2 (données validées);1;Correcte;;;;;18690155900069;AGENCE EAU RHONE MEDITERRANEE ET CORSE;41054531300042;CARSO - LABORATOIRE SANTE ENVIRONNEMENT HYGIENE DE LYON;41054531300042;CARSO - LABORATOIRE SANTE ENVIRONNEMENT HYGIENE DE LYON
06810010;SAONE A ST-SYMPHORIEN-D'ANCELLES ;3;Eau;3;Phase aqueuse de l'eau (filtrée, centrifugée...);395938;2018-03-05;11:30:00;2018-03-06;;1340;Nitrates;12.7;173;mg(NO3)/L;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;2;Laboratoire;;0;Difficultés inconnues;0.17;0.5;;;;;257;Qualité de l'eau - Détermination de l'azote nitreux et de l'azote nitrique et de la somme des deux par analyse en flux (CFA et FIA) et détection spectrométrique (NF EN ISO 13395 Octobre 1996 / T90-012);;;;1;Analyse réalisée sous accréditation;;3;Donnée contrôlée niveau 2 (données validées);1;Correcte;;;;;18690155900069;AGENCE EAU RHONE MEDITERRANEE ET CORSE;41054531300042;CARSO - LABORATOIRE SANTE ENVIRONNEMENT HYGIENE DE LYON;41054531300042;CARSO - LABORATOIRE SANTE ENVIRONNEMENT HYGIENE DE LYON
06810010;SAONE A ST-SYMPHORIEN-D'ANCELLES ;3;Eau;3;Phase aqueuse de l'eau (filtrée, centrifugée...);395939;2018-04-13;11:25:00;2018-04-14;;1340;Nitrates;10.2;173;mg(NO3)/L;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;2;Laboratoire;;0;Difficultés inconnues;0.17;0.5;;;;;257;Qualité de l'eau - Détermination de l'azote nitreux et de l'azote nitrique et de la somme des deux par analyse en flux (CFA et FIA) et détection spectrométrique (NF EN ISO 13395 Octobre 1996 / T90-012);;;;1;Analyse réalisée sous accréditation;;3;Donnée contrôlée niveau 2 (données validées);1;Correcte;;;;;18690155900069;AGENCE EAU RHONE MEDITERRANEE ET CORSE;41054531300042;CARSO - LABORATOIRE SANTE ENVIRONNEMENT HYGIENE DE LYON;41054531300042;CARSO - LABORATOIRE SANTE ENVIRONNEMENT HYGIENE DE LYON
06810010;SAONE A ST-SYMPHORIEN-D'ANCELLES ;3;Eau;3;Phase aqueuse de l'eau (filtrée, centrifugée...);395940;2018-05-04;11:25:00;2018-05-05;;1340;Nitrates;9.4;173;mg(NO3)/L;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;2;Laboratoire;;0;Difficultés inconnues;0.17;0.5;;;;;257;Qualité de l'eau - Détermination de l'azote nitreux et de l'azote nitrique et de la somme des deux par analyse en flux (CFA et FIA) et détection spectrométrique (NF EN ISO 13395 Octobre 1996 / T90-012);;;;1;Analyse réalisée sous accréditation;;3;Donnée contrôlée niveau 2 (données validées);1;Correcte;;;;;18690155900069;AGENCE EAU RHONE MEDITERRANEE ET CORSE;41054531300042;CARSO - LABORATOIRE SANTE ENVIRONNEMENT HYGIENE DE LYON;41054531300042;CARSO - LABORATOIRE SANTE ENVIRONNEMENT HYGIENE DE LYON
06810010;SAONE A ST-SYMPHORIEN-D'ANCELLES ;3;Eau;3;Phase aqueuse de l'eau (filtrée, centrifugée...);395941;2018-06-04;13:00:00;2018-06-05;;1340;Nitrates;8.2;173;mg(NO3)/L;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;2;Laboratoire;;0;Difficultés inconnues;0.17;0.5;;;;;257;Qualité de l'eau - Détermination de l'azote nitreux et de l'azote nitrique et de la somme des deux par analyse en flux (CFA et FIA) et détection spectrométrique (NF EN ISO 13395 Octobre 1996 / T90-012);;;;1;Analyse réalisée sous accréditation;;3;Donnée contrôlée niveau 2 (données validées);1;Correcte;;;;;18690155900069;AGENCE EAU RHONE MEDITERRANEE ET CORSE;41054531300042;CARSO - LABORATOIRE SANTE ENVIRONNEMENT HYGIENE DE LYON;41054531300042;CARSO - LABORATOIRE SANTE ENVIRONNEMENT HYGIENE DE LYON
06810010;SAONE A ST-SYMPHORIEN-D'ANCELLES ;3;Eau;3;Phase aqueuse de l'eau (filtrée, centrifugée...);395942;2018-07-02;13:02:00;2018-07-03;;1340;Nitrates;6.8;173;mg(NO3)/L;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;2;Laboratoire;;0;Difficultés inconnues;0.17;0.5;;;;;257;Qualité de l'eau - Détermination de l'azote nitreux et de l'azote nitrique et de la somme des deux par analyse en flux (CFA et FIA) et détection spectrométrique (NF EN ISO 13395 Octobre 1996 / T90-012);;;;1;Analyse réalisée sous accréditation;;3;Donnée contrôlée niveau 2 (données validées);1;Correcte;;;;;18690155900069;AGENCE EAU RHONE MEDITERRANEE ET CORSE;41054531300042;CARSO - LABORATOIRE SANTE ENVIRONNEMENT HYGIENE DE LYON;41054531300042;CARSO - LABORATOIRE SANTE ENVIRONNEMENT HYGIENE DE LYON
